hour,traffic_volume_sum,traffic_volume_avg,records,temperature,humidity,wind_speed
2016-05-14 06:00:00,812,203.0,4,0.94,54.0,11.62
2016-05-14 07:00:00,1029,257.25,4,0.94,54.0,11.62
2016-05-14 08:00:00,1364,341.0,4,0.94,54.0,11.62
2016-05-14 09:00:00,1524,381.0,4,0.94,54.0,11.62
2016-05-14 10:00:00,1689,422.25,4,0.94,54.0,11.62
2016-05-14 11:00:00,1669,417.25,4,0.94,54.0,11.62
2016-05-14 12:00:00,1705,426.25,4,0.94,54.0,11.62
2016-05-14 13:00:00,1823,455.75,4,0.94,54.0,11.62
2016-05-14 14:00:00,1931,482.75,4,0.94,54.0,11.62
2016-05-14 15:00:00,1866,466.5,4,0.94,54.0,11.62
2016-05-14 16:00:00,1793,448.25,4,0.94,54.0,11.62
2016-05-14 17:00:00,1956,489.0,4,0.94,54.0,11.62
2016-05-14 18:00:00,2050,512.5,4,0.94,54.0,11.62
2016-05-14 19:00:00,1866,466.5,4,0.94,54.0,11.62
2016-05-14 20:00:00,1454,363.5,4,0.94,54.0,11.62
2016-05-14 21:00:00,1351,337.75,4,0.94,54.0,11.62
2016-05-14 22:00:00,1239,309.75,4,0.94,54.0,11.62
2016-05-14 23:00:00,1007,251.75,4,0.94,54.0,11.62
2016-05-15 00:00:00,725,181.25,4,0.94,54.0,11.62
2016-05-15 01:00:00,448,112.0,4,0.94,54.0,11.62
2016-05-15 02:00:00,356,89.0,4,0.94,54.0,11.62
2016-05-15 03:00:00,252,63.0,4,0.94,54.0,11.62
2016-05-15 04:00:00,309,77.25,4,0.94,54.0,11.62
2016-05-15 05:00:00,368,92.0,4,0.94,54.0,11.62
2016-05-15 06:00:00,531,132.75,4,0.94,54.0,11.62
2016-05-15 07:00:00,707,176.75,4,0.94,54.0,11.62
2016-05-15 08:00:00,952,238.0,4,0.94,54.0,11.62
2016-05-15 09:00:00,1247,311.75,4,0.94,54.0,11.62
2016-05-15 10:00:00,1504,376.0,4,0.94,54.0,11.62
2016-05-15 11:00:00,1638,409.5,4,0.94,54.0,11.62
2016-05-15 12:00:00,1616,404.0,4,0.94,54.0,11.62
2016-05-15 13:00:00,1672,418.0,4,0.94,54.0,11.62
2016-05-15 14:00:00,1607,401.75,4,0.94,54.0,11.62
2016-05-15 15:00:00,1744,436.0,4,0.94,54.0,11.62
2016-05-15 16:00:00,1820,455.0,4,0.94,54.0,11.62
2016-05-15 17:00:00,1588,397.0,4,0.94,54.0,11.62
2016-05-15 18:00:00,1751,437.75,4,0.94,54.0,11.62
2016-05-15 19:00:00,1416,354.0,4,0.94,54.0,11.62
2016-05-15 20:00:00,1247,311.75,4,0.94,54.0,11.62
2016-05-15 21:00:00,1139,284.75,4,0.94,54.0,11.62
2016-05-15 22:00:00,920,230.0,4,0.94,54.0,11.62
2016-05-15 23:00:00,595,148.75,4,0.94,54.0,11.62
2016-05-19 03:00:00,56,18.666666666666668,3,0.94,54.0,11.62
2016-05-19 04:00:00,106,26.5,4,0.94,54.0,11.62
2016-05-19 05:00:00,175,43.75,4,0.94,54.0,11.62
2016-05-19 06:00:00,339,84.75,4,0.94,54.0,11.62
2016-05-19 07:00:00,616,154.0,4,0.94,54.0,11.62
2016-05-19 08:00:00,645,161.25,4,0.94,54.0,11.62
2016-05-19 09:00:00,550,137.5,4,0.94,54.0,11.62
2016-05-19 10:00:00,591,147.75,4,0.94,54.0,11.62
2016-05-19 11:00:00,577,144.25,4,0.94,54.0,11.62
2016-05-19 12:00:00,634,158.5,4,0.94,54.0,11.62
2016-05-19 13:00:00,703,175.75,4,0.94,54.0,11.62
2016-05-19 14:00:00,1132,283.0,4,0.94,54.0,11.62
2016-05-19 15:00:00,1550,387.5,4,0.94,54.0,11.62
2016-05-19 16:00:00,1682,420.5,4,0.94,54.0,11.62
2016-05-19 17:00:00,2019,504.75,4,0.94,54.0,11.62
2016-05-19 18:00:00,2014,503.5,4,0.94,54.0,11.62
2016-05-19 19:00:00,1065,266.25,4,0.94,54.0,11.62
2016-05-19 20:00:00,653,163.25,4,0.94,54.0,11.62
2016-05-19 21:00:00,527,131.75,4,0.94,54.0,11.62
2016-05-19 22:00:00,362,90.5,4,0.94,54.0,11.62
2016-05-19 23:00:00,270,67.5,4,0.94,54.0,11.62
2016-05-20 00:00:00,181,45.25,4,0.94,54.0,11.62
2016-05-20 01:00:00,121,30.25,4,0.94,54.0,11.62
2016-05-20 02:00:00,88,22.0,4,0.94,54.0,11.62
2016-05-20 03:00:00,94,23.5,4,0.94,54.0,11.62
2016-05-20 04:00:00,112,28.0,4,0.94,54.0,11.62
2016-05-20 05:00:00,87,43.5,2,0.94,54.0,11.62
2016-05-21 07:00:00,98,98.0,1,0.94,54.0,11.62
2016-05-21 08:00:00,499,124.75,4,0.94,54.0,11.62
2016-05-21 09:00:00,556,139.0,4,0.94,54.0,11.62
2016-05-21 10:00:00,602,150.5,4,0.94,54.0,11.62
2016-05-21 11:00:00,592,148.0,4,0.94,54.0,11.62
2016-05-21 12:00:00,642,160.5,4,0.94,54.0,11.62
2016-05-21 13:00:00,727,181.75,4,0.94,54.0,11.62
2016-05-21 14:00:00,730,182.5,4,0.94,54.0,11.62
2016-05-21 15:00:00,1021,255.25,4,0.94,54.0,11.62
2016-05-21 16:00:00,867,216.75,4,0.94,54.0,11.62
2016-05-21 17:00:00,778,194.5,4,0.94,54.0,11.62
2016-05-21 18:00:00,788,197.0,4,0.94,54.0,11.62
2016-05-21 19:00:00,657,164.25,4,0.94,54.0,11.62
2016-05-21 20:00:00,558,139.5,4,0.94,54.0,11.62
2016-05-21 21:00:00,494,123.5,4,0.94,54.0,11.62
2016-05-21 22:00:00,382,95.5,4,0.94,54.0,11.62
2016-05-21 23:00:00,319,79.75,4,0.94,54.0,11.62
2016-05-22 00:00:00,255,63.75,4,0.94,54.0,11.62
2016-05-22 01:00:00,177,44.25,4,0.94,54.0,11.62
2016-05-22 02:00:00,164,41.0,4,0.94,54.0,11.62
2016-05-22 03:00:00,137,34.25,4,0.94,54.0,11.62
2016-05-22 04:00:00,129,32.25,4,0.94,54.0,11.62
2016-05-22 05:00:00,118,29.5,4,0.94,54.0,11.62
2016-05-22 06:00:00,141,35.25,4,0.94,54.0,11.62
2016-05-22 07:00:00,186,46.5,4,0.94,54.0,11.62
2016-05-22 08:00:00,271,67.75,4,0.94,54.0,11.62
2016-05-22 09:00:00,317,79.25,4,0.94,54.0,11.62
2016-05-22 10:00:00,475,118.75,4,0.94,54.0,11.62
2016-05-22 11:00:00,501,125.25,4,0.94,54.0,11.62
2016-05-22 12:00:00,638,159.5,4,0.94,54.0,11.62
2016-05-22 13:00:00,689,172.25,4,0.94,54.0,11.62
2016-05-22 14:00:00,665,166.25,4,0.94,54.0,11.62
2016-05-22 15:00:00,689,172.25,4,0.94,54.0,11.62
2016-05-22 16:00:00,686,171.5,4,0.94,54.0,11.62
2016-05-22 17:00:00,967,241.75,4,0.94,54.0,11.62
2016-05-22 18:00:00,573,143.25,4,0.94,54.0,11.62
2016-05-22 19:00:00,561,140.25,4,0.94,54.0,11.62
2016-05-22 20:00:00,504,126.0,4,0.94,54.0,11.62
2016-05-22 21:00:00,388,97.0,4,0.94,54.0,11.62
2016-05-22 22:00:00,340,85.0,4,0.94,54.0,11.62
2016-05-22 23:00:00,251,62.75,4,0.94,54.0,11.62
2016-07-11 00:00:00,274,68.5,4,0.94,54.0,11.62
2016-07-11 01:00:00,209,52.25,4,0.94,54.0,11.62
2016-07-11 02:00:00,90,22.5,4,0.94,54.0,11.62
2016-07-11 03:00:00,45,11.25,4,0.94,54.0,11.62
2016-07-11 04:00:00,37,9.25,4,0.94,54.0,11.62
2016-07-11 05:00:00,70,17.5,4,0.94,54.0,11.62
2016-07-11 06:00:00,138,46.0,3,0.94,54.0,11.62
2016-07-15 07:00:00,80,80.0,1,0.94,54.0,11.62
2016-07-15 08:00:00,536,134.0,4,0.94,54.0,11.62
2016-07-15 09:00:00,462,115.5,4,0.94,54.0,11.62
2016-07-15 10:00:00,395,98.75,4,0.94,54.0,11.62
2016-07-15 11:00:00,432,108.0,4,0.94,54.0,11.62
2016-07-15 12:00:00,662,165.5,4,0.94,54.0,11.62
2016-07-15 13:00:00,615,153.75,4,0.94,54.0,11.62
2016-07-15 14:00:00,663,165.75,4,0.94,54.0,11.62
2016-07-15 15:00:00,629,157.25,4,0.94,54.0,11.62
2016-07-15 16:00:00,609,152.25,4,0.94,54.0,11.62
2016-07-15 17:00:00,574,143.5,4,0.94,54.0,11.62
2016-07-15 18:00:00,525,131.25,4,0.94,54.0,11.62
2016-07-15 19:00:00,618,154.5,4,0.94,54.0,11.62
2016-07-15 20:00:00,664,166.0,4,0.94,54.0,11.62
2016-07-15 21:00:00,669,167.25,4,0.94,54.0,11.62
2016-07-15 22:00:00,585,146.25,4,0.94,54.0,11.62
2016-07-15 23:00:00,579,144.75,4,0.94,54.0,11.62
2016-07-16 00:00:00,426,106.5,4,0.94,54.0,11.62
2016-07-16 01:00:00,331,82.75,4,0.94,54.0,11.62
2016-07-16 02:00:00,174,43.5,4,0.94,54.0,11.62
2016-07-16 03:00:00,125,31.25,4,0.94,54.0,11.62
2016-07-16 04:00:00,98,24.5,4,0.94,54.0,11.62
2016-07-16 05:00:00,71,17.75,4,0.94,54.0,11.62
2016-07-16 06:00:00,108,27.0,4,0.94,54.0,11.62
2016-07-16 07:00:00,179,44.75,4,0.94,54.0,11.62
2016-07-16 08:00:00,279,69.75,4,0.94,54.0,11.62
2016-07-16 09:00:00,342,85.5,4,0.94,54.0,11.62
2016-07-16 10:00:00,331,82.75,4,0.94,54.0,11.62
2016-07-16 11:00:00,430,107.5,4,0.94,54.0,11.62
2016-07-16 12:00:00,507,126.75,4,0.94,54.0,11.62
2016-07-16 13:00:00,560,140.0,4,0.94,54.0,11.62
2016-07-16 14:00:00,530,132.5,4,0.94,54.0,11.62
2016-07-16 15:00:00,576,144.0,4,0.94,54.0,11.62
2016-07-16 16:00:00,700,175.0,4,0.94,54.0,11.62
2016-07-16 17:00:00,681,170.25,4,0.94,54.0,11.62
2016-07-16 18:00:00,489,163.0,3,0.94,54.0,11.62
2016-07-17 21:00:00,721,180.25,4,0.94,54.0,11.62
2016-07-17 22:00:00,453,113.25,4,0.94,54.0,11.62
2016-07-17 23:00:00,468,117.0,4,0.94,54.0,11.62
2016-07-18 00:00:00,285,71.25,4,0.94,54.0,11.62
2016-07-18 01:00:00,164,41.0,4,0.94,54.0,11.62
2016-07-18 02:00:00,164,41.0,4,0.94,54.0,11.62
2016-07-18 03:00:00,76,19.0,4,0.94,54.0,11.62
2016-07-18 04:00:00,36,9.0,4,0.94,54.0,11.62
2016-07-18 05:00:00,72,18.0,4,0.94,54.0,11.62
2016-07-18 06:00:00,213,53.25,4,0.94,54.0,11.62
2016-07-18 07:00:00,251,83.66666666666667,3,0.94,54.0,11.62
2016-07-22 08:00:00,150,150.0,1,0.94,54.0,11.62
2016-07-22 09:00:00,413,103.25,4,0.94,54.0,11.62
2016-07-22 10:00:00,394,98.5,4,0.94,54.0,11.62
2016-07-22 11:00:00,411,102.75,4,0.94,54.0,11.62
2016-07-22 12:00:00,494,123.5,4,0.94,54.0,11.62
2016-07-22 13:00:00,547,136.75,4,0.94,54.0,11.62
2016-07-22 14:00:00,545,136.25,4,0.94,54.0,11.62
2016-07-22 15:00:00,620,155.0,4,0.94,54.0,11.62
2016-07-22 16:00:00,728,182.0,4,0.94,54.0,11.62
2016-07-22 17:00:00,694,173.5,4,0.94,54.0,11.62
2016-07-22 18:00:00,631,157.75,4,0.94,54.0,11.62
2016-07-22 19:00:00,727,181.75,4,0.94,54.0,11.62
2016-07-22 20:00:00,772,193.0,4,0.94,54.0,11.62
2016-07-22 21:00:00,704,176.0,4,0.94,54.0,11.62
2016-07-22 22:00:00,611,152.75,4,0.94,54.0,11.62
2016-07-22 23:00:00,680,170.0,4,0.94,54.0,11.62
2016-07-23 00:00:00,132,132.0,1,0.94,54.0,11.62
2016-07-24 02:00:00,115,57.5,2,0.94,54.0,11.62
2016-07-24 03:00:00,185,46.25,4,0.94,54.0,11.62
2016-07-24 04:00:00,168,42.0,4,0.94,54.0,11.62
2016-07-24 05:00:00,96,24.0,4,0.94,54.0,11.62
2016-07-24 06:00:00,91,22.75,4,0.94,54.0,11.62
2016-07-24 07:00:00,142,35.5,4,0.94,54.0,11.62
2016-07-24 08:00:00,220,55.0,4,0.94,54.0,11.62
2016-07-24 09:00:00,279,69.75,4,0.94,54.0,11.62
2016-07-24 10:00:00,371,92.75,4,0.94,54.0,11.62
2016-07-24 11:00:00,406,101.5,4,0.94,54.0,11.62
2016-07-24 12:00:00,502,125.5,4,0.94,54.0,11.62
2016-07-24 13:00:00,625,156.25,4,0.94,54.0,11.62
2016-07-24 14:00:00,656,164.0,4,0.94,54.0,11.62
2016-07-24 15:00:00,645,161.25,4,0.94,54.0,11.62
2016-07-24 16:00:00,714,178.5,4,0.94,54.0,11.62
2016-07-24 17:00:00,701,175.25,4,0.94,54.0,11.62
2016-07-24 18:00:00,796,199.0,4,0.94,54.0,11.62
2016-07-24 19:00:00,833,208.25,4,0.94,54.0,11.62
2016-07-24 20:00:00,772,193.0,4,0.94,54.0,11.62
2016-07-24 21:00:00,595,148.75,4,0.94,54.0,11.62
2016-07-24 22:00:00,592,148.0,4,0.94,54.0,11.62
2016-07-24 23:00:00,475,118.75,4,0.94,54.0,11.62
2016-10-09 22:00:00,25,12.5,2,0.94,54.0,11.62
2016-10-09 23:00:00,44,11.0,4,0.94,54.0,11.62
2016-10-10 00:00:00,33,8.25,4,0.94,54.0,11.62
2016-10-10 01:00:00,13,3.25,4,0.94,54.0,11.62
2016-10-10 02:00:00,5,1.25,4,0.94,54.0,11.62
2016-10-10 03:00:00,1,1.0,1,0.94,54.0,11.62
2016-11-03 14:00:00,11,11.0,1,0.94,54.0,11.62
2016-11-03 15:00:00,34,8.5,4,0.94,54.0,11.62
2016-11-03 16:00:00,21,5.25,4,0.94,54.0,11.62
2016-11-03 17:00:00,52,13.0,4,0.94,54.0,11.62
2016-11-03 18:00:00,63,15.75,4,0.94,54.0,11.62
2016-11-03 19:00:00,47,11.75,4,0.94,54.0,11.62
2016-11-03 20:00:00,29,7.25,4,0.94,54.0,11.62
2016-11-03 21:00:00,19,4.75,4,0.94,54.0,11.62
2016-11-03 22:00:00,18,4.5,4,0.94,54.0,11.62
2016-11-03 23:00:00,6,1.5,4,0.94,54.0,11.62
2016-11-04 00:00:00,4,1.0,4,0.94,54.0,11.62
2016-11-04 01:00:00,1,0.25,4,0.94,54.0,11.62
2016-11-04 02:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-04 03:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-04 04:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-04 05:00:00,2,0.5,4,0.94,54.0,11.62
2016-11-04 06:00:00,2,0.5,4,0.94,54.0,11.62
2016-11-04 07:00:00,13,3.25,4,0.94,54.0,11.62
2016-11-04 08:00:00,38,9.5,4,0.94,54.0,11.62
2016-11-04 09:00:00,47,11.75,4,0.94,54.0,11.62
2016-11-04 10:00:00,38,9.5,4,0.94,54.0,11.62
2016-11-04 11:00:00,55,13.75,4,0.94,54.0,11.62
2016-11-04 12:00:00,33,8.25,4,0.94,54.0,11.62
2016-11-04 13:00:00,37,9.25,4,0.94,54.0,11.62
2016-11-04 14:00:00,34,8.5,4,0.94,54.0,11.62
2016-11-04 15:00:00,45,11.25,4,0.94,54.0,11.62
2016-11-04 16:00:00,31,7.75,4,0.94,54.0,11.62
2016-11-05 19:00:00,21,7.0,3,0.94,54.0,11.62
2016-11-05 20:00:00,16,4.0,4,0.94,54.0,11.62
2016-11-05 21:00:00,7,1.75,4,0.94,54.0,11.62
2016-11-05 22:00:00,14,3.5,4,0.94,54.0,11.62
2016-11-05 23:00:00,5,1.25,4,0.94,54.0,11.62
2016-11-06 00:00:00,3,0.75,4,0.94,54.0,11.62
2016-11-06 01:00:00,1,0.25,4,0.94,54.0,11.62
2016-11-06 02:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-06 03:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-06 04:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-06 05:00:00,1,0.25,4,0.94,54.0,11.62
2016-11-06 06:00:00,4,1.0,4,0.94,54.0,11.62
2016-11-06 07:00:00,8,2.0,4,0.94,54.0,11.62
2016-11-06 08:00:00,13,3.25,4,0.94,54.0,11.62
2016-11-06 09:00:00,21,5.25,4,0.94,54.0,11.62
2016-11-06 10:00:00,30,7.5,4,0.94,54.0,11.62
2016-11-06 11:00:00,36,9.0,4,0.94,54.0,11.62
2016-11-06 12:00:00,31,7.75,4,0.94,54.0,11.62
2016-11-06 13:00:00,46,11.5,4,0.94,54.0,11.62
2016-11-06 14:00:00,42,10.5,4,0.94,54.0,11.62
2016-11-06 15:00:00,32,8.0,4,0.94,54.0,11.62
2016-11-06 16:00:00,24,6.0,4,0.94,54.0,11.62
2016-11-06 17:00:00,18,4.5,4,0.94,54.0,11.62
2016-11-06 18:00:00,19,4.75,4,0.94,54.0,11.62
2016-11-06 19:00:00,11,2.75,4,0.94,54.0,11.62
2016-11-06 20:00:00,4,1.0,4,0.94,54.0,11.62
2016-11-06 21:00:00,5,1.25,4,0.94,54.0,11.62
2016-11-06 22:00:00,4,1.0,4,0.94,54.0,11.62
2016-11-06 23:00:00,2,0.5,4,0.94,54.0,11.62
2016-11-07 00:00:00,2,0.5,4,0.94,54.0,11.62
2016-11-07 01:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-07 02:00:00,1,0.25,4,0.94,54.0,11.62
2016-11-07 03:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-07 04:00:00,0,0.0,4,0.94,54.0,11.62
2016-11-07 05:00:00,3,0.75,4,0.94,54.0,11.62
2016-11-07 06:00:00,3,0.75,4,0.94,54.0,11.62
2016-11-07 07:00:00,19,4.75,4,0.94,54.0,11.62
2016-11-07 08:00:00,43,10.75,4,0.94,54.0,11.62
2016-11-07 09:00:00,42,10.5,4,0.94,54.0,11.62
2016-11-07 10:00:00,33,8.25,4,0.94,54.0,11.62
2016-11-07 11:00:00,30,7.5,4,0.94,54.0,11.62
2016-11-07 12:00:00,32,8.0,4,0.94,54.0,11.62
2016-11-07 13:00:00,35,8.75,4,0.94,54.0,11.62
2016-11-07 14:00:00,30,7.5,4,0.94,54.0,11.62
2016-11-07 15:00:00,25,6.25,4,0.94,54.0,11.62
2016-11-07 16:00:00,25,6.25,4,0.94,54.0,11.62
2016-11-07 17:00:00,43,10.75,4,0.94,54.0,11.62
2016-11-07 18:00:00,63,15.75,4,0.94,54.0,11.62
2016-11-07 19:00:00,42,10.5,4,0.94,54.0,11.62
2016-11-07 20:00:00,27,6.75,4,0.94,54.0,11.62
2016-11-07 21:00:00,11,2.75,4,0.94,54.0,11.62
2016-11-07 22:00:00,4,1.0,4,0.94,54.0,11.62
2016-11-07 23:00:00,4,1.3333333333333333,3,0.94,54.0,11.62
2016-12-12 07:00:00,27,13.5,2,0.94,54.0,11.62
2016-12-12 08:00:00,51,12.75,4,0.94,54.0,11.62
2016-12-12 09:00:00,35,8.75,4,0.94,54.0,11.62
2016-12-12 10:00:00,27,6.75,4,0.94,54.0,11.62
2016-12-12 11:00:00,27,6.75,4,0.94,54.0,11.62
2016-12-12 12:00:00,20,5.0,4,0.94,54.0,11.62
2016-12-12 13:00:00,34,8.5,4,0.94,54.0,11.62
2016-12-12 14:00:00,31,7.75,4,0.94,54.0,11.62
2016-12-12 15:00:00,68,17.0,4,0.94,54.0,11.62
2016-12-12 16:00:00,206,51.5,4,0.94,54.0,11.62
2016-12-12 17:00:00,217,54.25,4,0.94,54.0,11.62
2016-12-12 18:00:00,157,39.25,4,0.94,54.0,11.62
2016-12-12 19:00:00,84,28.0,3,0.94,54.0,11.62
2017-01-28 10:00:00,39,39.0,1,0.94,54.0,11.62
2017-01-28 11:00:00,163,40.75,4,0.94,54.0,11.62
2017-01-28 12:00:00,195,48.75,4,0.94,54.0,11.62
2017-01-28 13:00:00,189,47.25,4,0.94,54.0,11.62
2017-01-28 14:00:00,207,51.75,4,0.94,54.0,11.62
2017-01-28 15:00:00,224,56.0,4,0.94,54.0,11.62
2017-01-28 16:00:00,270,67.5,4,0.94,54.0,11.62
2017-01-28 17:00:00,276,69.0,4,0.94,54.0,11.62
2017-01-28 18:00:00,210,52.5,4,0.94,54.0,11.62
2017-01-28 19:00:00,297,74.25,4,0.94,54.0,11.62
2017-01-28 20:00:00,281,70.25,4,0.94,54.0,11.62
2017-01-28 21:00:00,182,45.5,4,0.94,54.0,11.62
2017-01-28 22:00:00,176,44.0,4,0.94,54.0,11.62
2017-01-28 23:00:00,119,29.75,4,0.94,54.0,11.62
2017-01-29 00:00:00,132,33.0,4,0.94,54.0,11.62
2017-01-29 01:00:00,101,25.25,4,0.94,54.0,11.62
2017-01-29 02:00:00,72,18.0,4,0.94,54.0,11.62
2017-01-29 03:00:00,60,15.0,4,0.94,54.0,11.62
2017-01-29 04:00:00,55,13.75,4,0.94,54.0,11.62
2017-01-29 05:00:00,67,16.75,4,0.94,54.0,11.62
2017-01-29 06:00:00,109,27.25,4,0.94,54.0,11.62
2017-01-29 07:00:00,106,26.5,4,0.94,54.0,11.62
2017-01-29 08:00:00,76,19.0,4,0.94,54.0,11.62
2017-01-29 09:00:00,98,24.5,4,0.94,54.0,11.62
2017-01-29 10:00:00,122,30.5,4,0.94,54.0,11.62
2017-01-29 11:00:00,155,38.75,4,0.94,54.0,11.62
2017-01-29 12:00:00,151,37.75,4,0.94,54.0,11.62
2017-01-29 13:00:00,176,44.0,4,0.94,54.0,11.62
2017-01-29 14:00:00,201,50.25,4,0.94,54.0,11.62
2017-01-29 15:00:00,235,58.75,4,0.94,54.0,11.62
2017-01-29 16:00:00,260,65.0,4,0.94,54.0,11.62
2017-01-29 17:00:00,191,47.75,4,0.94,54.0,11.62
2017-01-29 18:00:00,185,46.25,4,0.94,54.0,11.62
2017-01-29 19:00:00,159,39.75,4,0.94,54.0,11.62
2017-01-29 20:00:00,153,38.25,4,0.94,54.0,11.62
2017-01-29 21:00:00,163,40.75,4,0.94,54.0,11.62
2017-01-29 22:00:00,116,29.0,4,0.94,54.0,11.62
2017-01-29 23:00:00,118,29.5,4,0.94,54.0,11.62
2017-01-30 00:00:00,98,24.5,4,0.94,54.0,11.62
2017-01-30 01:00:00,65,16.25,4,0.94,54.0,11.62
2017-01-30 02:00:00,55,13.75,4,0.94,54.0,11.62
2017-01-30 03:00:00,50,12.5,4,0.94,54.0,11.62
2017-01-30 04:00:00,44,11.0,4,0.94,54.0,11.62
2017-01-30 05:00:00,53,13.25,4,0.94,54.0,11.62
2017-01-30 06:00:00,124,31.0,4,0.94,54.0,11.62
2017-01-30 07:00:00,130,32.5,4,0.94,54.0,11.62
2017-01-30 08:00:00,134,33.5,4,0.94,54.0,11.62
2017-01-30 09:00:00,127,31.75,4,0.94,54.0,11.62
2017-01-30 10:00:00,143,35.75,4,0.94,54.0,11.62
2017-01-30 11:00:00,159,39.75,4,0.94,54.0,11.62
2017-01-30 12:00:00,172,43.0,4,0.94,54.0,11.62
2017-01-30 13:00:00,202,50.5,4,0.94,54.0,11.62
2017-01-30 14:00:00,202,50.5,4,0.94,54.0,11.62
2017-01-30 15:00:00,226,56.5,4,0.94,54.0,11.62
2017-01-30 16:00:00,191,47.75,4,0.94,54.0,11.62
2017-01-30 17:00:00,161,40.25,4,0.94,54.0,11.62
2017-01-30 18:00:00,190,47.5,4,0.94,54.0,11.62
2017-01-30 19:00:00,216,54.0,4,0.94,54.0,11.62
2017-01-30 20:00:00,143,35.75,4,0.94,54.0,11.62
2017-01-30 21:00:00,135,33.75,4,0.94,54.0,11.62
2017-01-30 22:00:00,117,29.25,4,0.94,54.0,11.62
2017-01-30 23:00:00,119,29.75,4,0.94,54.0,11.62
2017-01-31 00:00:00,84,21.0,4,0.94,54.0,11.62
2017-01-31 01:00:00,66,16.5,4,0.94,54.0,11.62
2017-01-31 02:00:00,51,12.75,4,0.94,54.0,11.62
2017-01-31 03:00:00,23,5.75,4,0.94,54.0,11.62
2017-01-31 04:00:00,37,9.25,4,0.94,54.0,11.62
2017-01-31 05:00:00,81,20.25,4,0.94,54.0,11.62
2017-01-31 06:00:00,197,49.25,4,0.94,54.0,11.62
2017-01-31 07:00:00,310,77.5,4,0.94,54.0,11.62
2017-01-31 08:00:00,306,76.5,4,0.94,54.0,11.62
2017-01-31 09:00:00,269,67.25,4,0.94,54.0,11.62
2017-01-31 10:00:00,265,66.25,4,0.94,54.0,11.62
2017-01-31 11:00:00,207,51.75,4,0.94,54.0,11.62
2017-01-31 12:00:00,248,62.0,4,0.94,54.0,11.62
2017-01-31 13:00:00,226,56.5,4,0.94,54.0,11.62
2017-01-31 14:00:00,279,69.75,4,0.94,54.0,11.62
2017-01-31 15:00:00,298,74.5,4,0.94,54.0,11.62
2017-01-31 16:00:00,237,59.25,4,0.94,54.0,11.62
2017-01-31 17:00:00,95,47.5,2,0.94,54.0,11.62
2017-02-02 22:00:00,127,31.75,4,0.94,54.0,11.62
2017-02-02 23:00:00,132,33.0,4,0.94,54.0,11.62
2017-02-03 00:00:00,108,27.0,4,0.94,54.0,11.62
2017-02-03 01:00:00,73,18.25,4,0.94,54.0,11.62
2017-02-03 02:00:00,34,8.5,4,0.94,54.0,11.62
2017-02-03 03:00:00,64,16.0,4,0.94,54.0,11.62
2017-02-03 04:00:00,80,20.0,4,0.94,54.0,11.62
2017-02-03 05:00:00,106,26.5,4,0.94,54.0,11.62
2017-02-03 06:00:00,205,51.25,4,0.94,54.0,11.62
2017-02-03 07:00:00,304,76.0,4,0.94,54.0,11.62
2017-02-03 08:00:00,288,72.0,4,0.94,54.0,11.62
2017-02-03 09:00:00,277,69.25,4,0.94,54.0,11.62
2017-02-03 10:00:00,269,67.25,4,0.94,54.0,11.62
2017-02-03 11:00:00,293,73.25,4,0.94,54.0,11.62
2017-02-03 12:00:00,262,65.5,4,0.94,54.0,11.62
2017-02-03 13:00:00,223,55.75,4,0.94,54.0,11.62
2017-02-03 14:00:00,279,69.75,4,0.94,54.0,11.62
2017-02-03 15:00:00,250,62.5,4,0.94,54.0,11.62
2017-02-03 16:00:00,253,63.25,4,0.94,54.0,11.62
2017-02-03 17:00:00,249,62.25,4,0.94,54.0,11.62
2017-02-03 18:00:00,241,60.25,4,0.94,54.0,11.62
2017-02-03 19:00:00,176,44.0,4,0.94,54.0,11.62
2017-02-03 20:00:00,250,62.5,4,0.94,54.0,11.62
2017-02-03 21:00:00,143,35.75,4,0.94,54.0,11.62
2017-02-03 22:00:00,203,50.75,4,0.94,54.0,11.62
2017-02-03 23:00:00,156,39.0,4,0.94,54.0,11.62
2017-02-04 00:00:00,24,24.0,1,0.94,54.0,11.62
2017-02-20 00:00:00,110,27.5,4,0.94,54.0,11.62
2017-02-20 01:00:00,56,14.0,4,0.94,54.0,11.62
2017-02-20 02:00:00,47,11.75,4,0.94,54.0,11.62
2017-02-20 03:00:00,40,10.0,4,0.94,54.0,11.62
2017-02-20 04:00:00,41,10.25,4,0.94,54.0,11.62
2017-02-20 05:00:00,37,9.25,4,0.94,54.0,11.62
2017-02-20 06:00:00,88,22.0,4,0.94,54.0,11.62
2017-02-20 07:00:00,133,33.25,4,0.94,54.0,11.62
2017-02-20 08:00:00,160,40.0,4,0.94,54.0,11.62
2017-02-20 09:00:00,183,45.75,4,0.94,54.0,11.62
2017-02-20 10:00:00,198,49.5,4,0.94,54.0,11.62
2017-02-20 11:00:00,236,59.0,4,0.94,54.0,11.62
